Date,Pptn_us,PET_us,ET_us,Pptn_us_ds,PET_us_ds,ET_us_ds,Pptn_total,PET_total,ET_total,Q_us,Q_ds,ET_us_sim,SM_us_sim,GW_us_sim,Q_us_sim,ET_us_ds_sim,SM_us_ds_sim,GW_us_ds_sim,Q_ds_sim
2001-02-23,0,3.2192395,0.49287146,0,3.192847,0.45528188,0,3.192847,0.45528188,0.179333173301215,0.069067458141991,0.589522222665022,20.3672298511942,65.2457902386194,0.472535964477921,0.459188888155871,15.8643818173741,57.3452097005337,0.426910920157195
2001-02-24,0,3.3211799,0.49139404,0,3.2866855,0.4541712,0,3.2866855,0.4541712,0.188152837561931,0.051483576509758,0.572938715364317,19.7942911358299,64.7784704712032,0.469151448845448,0.446271712201568,15.4181101051725,56.9344774531094,0.423853191663362
2001-02-25,0,3.4560456,0.4944143,0,3.4033833,0.45695212,0,3.4033833,0.45695212,0.191092725648836,0.060867282573113,0.556821709077177,19.2374694267527,64.3144978586643,0.465791174639931,0.433717901822824,14.9843922033497,56.5266870552302,0.420817363999657
2001-02-26,0,3.4683676,0.4794245,0,3.4123795,0.44469374,0,3.4123795,0.44469374,0.194032613735741,0.053935175391175,0.541158080934495,18.6963113458182,63.8538484271702,0.462454968233339,0.421517235393643,14.5628749679561,56.1218174360433,0.417803280302459
2001-02-27,0,3.4811502,0.46526554,0,3.4448562,0.43313214,0,3.4448562,0.43313214,0.194522595083558,0.040662726274538,0.525935077218973,18.1703762685993,63.3964983746001,0.459142657241245,0.409659778826657,14.1532151891294,55.7198476756149,0.414810784831677
2001-02-28,0,3.36021,0.43434465,0,3.3137815,0.40503067,0,3.3137815,0.40503067,0.179333173301215,0.042691635693642,0.511140302980727,17.6592359656185,62.9424240693144,0.455854070513916,0.39813587748454,13.7550793116449,55.3207570038489,0.4118397229627
2001-03-01,0,3.4245555,0.42734626,0,3.4018724,0.40411243,0,3.4018724,0.40411243,0.122495336954382,0.0470876061017,0.496761711945014,17.1624742536735,62.4916020489341,0.452589038127471,0.386936148318963,13.3681431633259,54.9245247994143,0.408889941178407
2001-03-02,0,3.459236,0.41831264,0,3.4380853,0.39661118,0,3.4380853,0.39661118,0.102896083041681,0.043198863048418,0.482787596703845,16.6796866569697,62.0440090191284,0.449347391375101,0.376051472230679,12.9920916910952,54.5311305886793,0.405961287061238
2001-03-03,0,3.4978375,0.4096004,0,3.4674518,0.3889278,0,3.4674518,0.3889278,0.101916120346046,0.039479195780061,0.469206579183531,16.2104800777862,61.5996218524109,0.446128962758351,0.365472986644527,12.6266187044507,54.1405540446533,0.403053609285314
2001-03-04,0,3.5421166,0.40838677,0,3.4604511,0.37942836,0,3.4604511,0.37942836,0.056347854999016,0.041846256769015,0.456007601380365,15.7544724764058,61.1584175869447,0.442933585978464,0.355192078293301,12.2714266261574,53.7527749859371,0.400166757608621
2001-03-05,0,3.363121,0.36919126,0,3.23511,0.34451863,0,3.23511,0.34451863,0.056837836346833,0.019443715266411,0.44317991635692,15.3112925600489,60.7203734253559,0.439761095927792,0.345200376204614,11.9262262499528,53.3677733756794,0.397300582865248
2001-03-06,0,3.3418996,0.38666174,0,3.210216,0.36179218,0,3.210216,0.36179218,0.056347854999016,0.026629436125737,0.430713079491625,14.8805794805572,60.2854667335559,0.436611328681261,0.335489744885041,11.5907365050677,52.9855293205422,0.394454936957675
2001-03-07,0,3.309513,0.34453118,0,3.1477885,0.39737946,0,3.1477885,0.39737946,0.057817799042468,0.018091108987009,0.418596939974495,14.4619825405827,59.8536750395712,0.433484121487902,0.326052277695998,11.2646842273717,52.6060230696724,0.391629672849124
2001-03-08,0,3.3839355,0.41134223,0.223749183635194,3.3995776,0.75342953,0.185145092880392,3.3995776,0.75342953,0.057327817694651,0.022318003610142,0.406821632542082,14.0551609080407,59.4249760323832,0.430379312762443,0.540629474051155,10.9478039369558,52.2292350136813,0.388824644555961
2001-03-09,0.465750335371612,3.0733788,0.3913554,0.390338607499219,2.919183,0.7078191,0.403349610040834,2.919183,0.7078191,0.048018172086118,0.023078844642305,0.861127904816552,13.6597833385957,58.9993475607745,0.427296742076958,0.698304922482995,10.639837621972,51.8551456836318,0.386039707140152
2001-03-10,0,3.04048,0.31406584,0.657420621348333,3.0309548,0.6096468,0.543993949043712,3.0309548,0.6096468,0.048018172086118,0.013779676471413,0.38425543264103,13.2755279059547,58.5767676321849,0.424236250152578,0.956723714766318,10.340534528554,51.4837357500318,0.383274716701775
2001-03-11,0,3.510918,0.35822898,0.122391594054813,3.4185326,0.61357224,0.101275020006292,3.4185326,0.61357224,0.117595523476207,0.053258872251474,0.373446166208747,12.902081739746,58.1572144115748,0.421197678851261,0.413275165962002,10.0496509566468,51.1149860218358,0.380529530371584
2001-03-12,0,3.4443457,0.3315041,0,3.4191039,1.0347602,0,3.4191039,1.0347602,0.153854143214704,0.043537014618269,0.362940968973354,12.5391407707726,57.740666220297,0.418180871167621,0.28270089506666,9.76695006158017,50.7488774454535,0.377804006303627
2001-03-13,0.769284900682154,3.4114842,0.50108135,0.300400096984494,3.3144164,1.0532086,0.381298142010872,3.3144164,1.0532086,0.155324087258156,0.043706090403194,1.12201618802301,12.1864094834317,57.3271015349765,0.415185671220817,0.575148497341014,9.49220166122365,50.3853911037645,0.375098003667917
2001-03-14,0,3.4149368,0.3962472,0.602485442115938,3.3381436,0.86221915,0.498536894425024,3.3381436,0.86221915,0.199912389909551,0.038464741070509,0.342808808333428,11.8436006750983,56.9164989863984,0.412211924246493,0.869505054772866,9.22518204856672,50.0245082151418,0.372411382643153
2001-03-15,0,3.2110338,0.292601,0,3.2322533,0.69440806,0,3.2322533,0.69440806,0.17443335982304,0.039648271564986,0.333165452820817,11.5104352222775,56.5088373584038,0.409259476588789,0.259508238995882,8.96567380957084,49.6662101324807,0.369744004409501
2001-03-16,0,3.697712,0.31824827,0,3.5268593,0.5777012,0,3.5268593,0.5777012,0.161693844779784,0.041339029414239,0.323793368942079,11.1866418533354,56.1040955867936,0.406328175692396,0.252208163425318,8.71346564614552,49.3104783422354,0.367095731141414
2001-03-17,0,3.5125678,0.29046232,0,3.3360403,0.4566639,0,3.3360403,0.4566639,0.158753956692879,0.043283400940881,0.314684925712413,10.871956927623,55.7022527582398,0.403417870094675,0.245113442041358,8.46835220410416,48.9572944634625,0.364466426000514
2001-03-18,0,3.4356375,0.27516025,0,3.4762187,0.41498977,0,3.4762187,0.41498977,0.132294963910732,0.049454667090655,0.305832706809821,10.5661242208132,55.3032881092052,0.40052840941783,0.238218298144631,8.23013390595953,48.6066402468714,0.361855953128523
2001-03-19,0,3.5508053,0.27564183,0,3.4732053,0.36563364,0,3.4732053,0.36563364,0.129845057171645,0.034068770662451,0.297229504536551,10.2688947162766,54.9071810248703,0.39765964436114,0.231517117536741,7.99861678842279,48.258497573881,0.359264177640239
2001-03-20,0,3.351697,0.30217937,0,3.3032582,0.36363548,0,3.3032582,0.36363548,0.13082501986728,0.03246255070566,0.288868313950411,9.98002640232622,54.5139110380685,0.394811426693241,0.225004443949048,7.77361234447374,47.9128484556834,0.35669096561657
2001-03-21,0,3.3995721,0.27153563,0,3.1825693,0.40080997,0,3.1825693,0.40080997,0.147484385693076,0.030180027609169,0.280742327161172,9.69928407516505,54.1234578282279,0.391983609244471,0.218674974600035,7.5549373698737,47.5696750323151,0.354136184097612
2001-03-22,0.007801140766058,3.2438424,0.28268287,0.01981552057532,3.3016727,0.40773126,0.017742645042038,3.3016727,0.40773126,0.09113653069406,0.024093299351857,0.280646068553466,9.42643914737764,53.7358012203219,0.389176045899263,0.232339076452975,7.34241381399605,47.2289595717335,0.351599701075782
2001-03-23,0,3.8707662,0.48297048,0,3.8045583,0.577941,0,3.8045583,0.577941,0.068597388694454,0.022994306749843,0.265169685569281,9.16126946180836,53.3509211838267,0.386388591588595,0.206545179143125,7.13586863485292,46.8906844689008,0.349081385488993
2001-03-24,0,3.4521508,0.29133803,0,3.4541838,0.39627406,0,3.4541838,0.39627406,0.04556826534703,0.022994306749843,0.257710351132855,8.90355911067551,52.9687978316857,0.383621102282495,0.200734976652774,6.93513365820015,46.5548322448745,0.346581107213882
2001-03-25,0,3.446025,0.24948782,0,3.5493827,0.35008183,0,3.5493827,0.35008183,0.029398880869052,0.021134473115664,0.250460850901704,8.6530982597738,52.5894114192829,0.380873434982598,0.195088217594601,6.74004544060555,46.2213855459043,0.344098737059093
2001-03-26,0,3.5453918,0.36411834,0,3.6174903,0.4570932,0,3.6174903,0.4570932,0.028418918173417,0.015216820643278,0.243415282151653,8.40968297762215,52.2127423434217,0.378145447714759,0.189600304236329,6.55044513636922,45.890327142535,0.341634146758591
2001-03-27,0,3.6797795,0.30786648,0,3.727644,0.38991073,0,3.727644,0.38991073,0.027928936825599,0.007862023999027,0.236567908204634,8.17311506941752,51.8387711413127,0.375436999521714,0.184266768181818,6.3661783681874,45.5616399287167,0.339187208965045
2001-03-28,0.486078780115828,3.5436277,0.24472684,0.412082484272985,3.6827204,0.33526596,0.424849278253831,3.6827204,0.33526596,0.016659365825796,0.005833114579923,0.715991933873566,7.94320191565978,51.4674784895677,0.372747950455801,0.591165751005771,6.18709510145461,45.2353069209209,0.336757797243241
2001-03-29,0,3.4391491,0.23419543,0,3.4637249,0.29345483,0,3.4637249,0.29345483,0.016659365825796,0.004987735655297,0.223445600343664,7.71975631531611,51.0988452032012,0.370078161571725,0.174045579352875,6.01304952210174,44.9113112572624,0.33434578606355
2001-03-30,0,3.495465,1.0521178,0,3.4548333,1.1201886,0,3.4548333,1.1201886,0.009309645608533,0.004734121977909,0.217159981918869,7.50259633339724,50.7328522346394,0.367427494919378,0.169149604231181,5.84389991787056,44.5896361966287,0.331951050795446
2001-03-31,3.19550696350776,3.2725084,0.8748026,3.44047656990564,3.326452,0.8618113,3.39821125883791,3.326452,0.8618113,0.010289608304168,0.00287428834373,1.36539441736756,9.29375527710464,50.3928069949858,0.37226185093979,1.3187345917342,7.93162412184022,44.2906496764458,0.333137789887968
2001-04-01,0.016339141727826,3.179952,0.7253479,0.011998691198227,3.2795641,0.8270016,0.012747561624477,3.2795641,0.8270016,0.010289608304168,0.003212439913581,0.277776374394126,9.03231804443834,50.0318709904065,0.370109778685209,0.235118603347365,7.70850420969108,43.973420073895,0.334092101401538
2001-04-02,3.7239210715824,3.5439985,0.5522486,1.86825146178452,3.5857892,0.64055777,2.18841548180584,3.5857892,0.64055777,0.007349720217263,0.002028909419104,1.40842613048673,11.2888322867907,49.708816875184,0.371369357339617,1.37118669226154,8.19157260213185,43.666843256552,0.329388956873842
2001-04-03,12.5683250172443,3.8860946,0.4423158,3.06867816829473,3.8677356,0.5171392,4.70767958681275,3.8677356,0.5171392,0.005389794825993,0.00160621995679,1.47190282224404,22.0582673551621,49.5482808434823,0.432021878326519,1.38477560868367,9.83560397889206,43.377950638439,0.334241274372618
2001-04-04,0,3.9040132,0.30933523,0,3.8916364,0.38871422,0,3.8916364,0.38871422,0.040178470521037,0.000676303139701,0.620508309375621,21.4377590457864,49.1933937159762,0.422018214082525,0.276679663835981,9.55892431505608,43.067258197912,0.338358536393311
2001-04-05,0,3.718808,0.2681323,0.009727577101899,3.7077405,0.316099,0.008049250221933,3.7077405,0.316099,0.058797761738103,0.000760841032164,0.603053150463781,20.8347058953227,48.8410484500873,0.356257762007065,0.278624125986864,9.29002776617111,42.7587910767278,0.328553452681349
2001-04-06,0.323293731248008,3.9406664,0.24290517,0.159485752051774,3.9468505,0.30283445,0.187748014284828,3.9468505,0.30283445,0.066147481955366,0.000422689462313,0.909382743738806,20.2486168828319,48.4912268398564,0.351290231574016,0.420818128272629,9.02869538995026,42.4525333361457,0.319301255952485
2001-04-07,0,3.849406,0.22606681,0,3.90278,0.28576732,0,3.90278,0.28576732,0.096526325520053,0.006255804042237,0.569602082831783,19.6790148000001,48.1439108097241,0.348681105017836,0.253980986905321,8.77471440304494,42.1484691515857,0.314877111782221
2001-04-08,0,3.4824743,0.19764662,0,3.4806707,0.36853555,0,3.4806707,0.36853555,0.088196642607155,0.00955278184828,0.55357893741678,19.1254358625833,47.7990824135958,0.346180111508245,0.246836395253553,8.52787800779138,41.8465828118107,0.312010016550314
2001-04-09,0,3.4622784,0.18991043,0.030892261480632,3.4539154,0.3044857,0.02556233067845,3.4539154,0.3044857,0.100936157650411,0.009045554493504,0.538006529800547,18.5874293327827,47.4567238339153,0.343700475524325,0.270785045441192,8.28798522383082,41.5468587181143,0.309601887230113
2001-04-10,0,3.9038858,0.29870832,0,3.8975723,0.36968896,0,3.8975723,0.36968896,0.064677537911914,0.011412615482459,0.522872180539817,18.0645571522429,47.1168173807435,0.341238732440782,0.233144499364583,8.05484072446624,41.2492813835152,0.307335315750408
2001-04-11,16.8768592657692,3.9594653,1.1069711,8.46147629707575,3.9256904,1.3619483,9.91340654750824,3.9256904,1.3619483,0.063207593868461,0.011581691267384,1.66250680366111,32.5611587402501,47.2072663615664,0.477262845006165,1.38092928363547,14.9857247316526,41.0434366927361,0.325988393544906
2001-04-12,1.31280029713846,2.7686205,1.9788189,0.673450370903243,2.76374,1.8541,0.783759254288698,2.76374,1.8541,0.08525675452025,0.009045554493504,2.07030228452245,31.7907351637621,46.8768031389566,0.485881038734981,1.09500509087675,14.5641700116791,40.7494650936634,0.348201262210002
2001-04-13,5.81225033673137,1.9195802,1.7075205,5.62959858145045,2.3723052,1.4919115,5.66111201515254,2.3723052,1.4919115,0.102896083041681,0.011159001805071,1.9195802,35.3123786640245,46.7609697020923,0.417418197034832,1.56403944574131,18.464658767653,40.5561578098972,0.344820768236757
2001-04-14,0.443580791126054,2.637364,2.0751343,0.562379222430791,2.8720088,1.6581663,0.541882587138447,2.8720088,1.6581663,0.117595523476207,0.02958826236193,1.43693280885458,34.319026646296,46.4260465537111,0.411597185670717,1.0817978154978,17.945240174586,40.2656763218855,0.345629717528847
2001-04-15,0,3.429285,2.2597144,0,3.4485128,1.6918666,0,3.4485128,1.6918666,0.117595523476207,0.026629436125737,0.965408608973382,33.3536180373226,46.0935222759273,0.336729569493181,0.50480713026021,17.4404330443258,39.9772753932619,0.316917629584843
2001-04-16,1.19555445380804,3.247097,1.775114,0.305398726087456,3.2962635,1.7971303,0.458979856381135,3.2962635,1.7971303,0.117595523476207,0.03339246752275,2.09259449681447,32.4531372882999,45.7654177331098,0.332218473906946,0.796005420115977,16.9498263502973,39.690940122122,0.301742894077245
2001-04-17,8.94398564607565,3.4589226,3.2563076,8.66895834064392,3.4202163,2.661856,8.71640959424095,3.4202163,2.661856,0.086236717215885,0.033223391737824,2.06726359578744,38.6967072714665,45.8128078491583,0.453024898929446,1.63114895881378,23.66553158058,39.5987830259066,0.332299607650309
2001-04-18,5.8981190392408,3.6746626,3.0636888,4.87830506886957,3.635927,2.3886409,5.05425650947158,3.635927,2.3886409,0.413054276210176,0.046495840854462,2.24289783724188,41.8939628507077,45.7553180378538,0.547061219684211,1.82006456272827,26.5018321099044,39.4471664140575,0.390916995699203
2001-04-19,0,3.8510303,2.771713,0,3.791217,2.5691502,0,3.791217,2.5691502,0.270469703995275,0.049454667090655,1.17849474045178,40.715468110256,45.4275978201156,0.426980729798673,0.745507649041392,25.7563244608631,39.1646280224398,0.37270149769202
2001-04-20,1.19555445380804,3.532473,1.9804988,0.291223064107129,3.5560358,2.018294,0.447249962169477,3.5560358,2.018294,0.153364161866886,0.084960581924971,2.29968642607081,39.6071553439104,45.104693419822,0.331239069085243,1.01575927040168,25.0317882545685,38.8841132981726,0.320759317319062
2001-04-21,0,3.6909187,1.8540545,0.351797366511904,3.578136,1.7529392,0.291100754155439,3.578136,1.7529392,0.099466213606958,0.049454667090655,1.11416588646415,38.4929894574462,44.7816332689488,0.325322156796377,1.05595206553707,24.3276335555433,38.6056077468377,0.297415740031549
2001-04-22,0,4.0939293,1.7536515,0.104761606114206,3.9984736,1.6375027,0.0866867846362,3.9984736,1.6375027,0.061247668477191,0.048609288166028,1.08282393292617,37.4101655245201,44.4608870205361,0.322041771898597,0.789108138215113,23.6432870234424,38.3290969778328,0.289019314268115
2001-04-23,0,3.9652808,1.5155005,0,3.988687,1.3617908,0,3.988687,1.3617908,0.053897948259928,0.020204556298575,1.05236364168239,36.3578018828377,44.1424381013711,0.319698570930864,0.665095577217471,22.978191446225,38.0545667036275,0.285103460976675
2001-04-24,0,4.1246147,1.4763391,0,4.1519427,1.2296788,0,4.1519427,1.2296788,0.044098321303577,0.015301358535741,1.0227602112028,35.3350416716349,43.826270056946,0.317407336545529,0.64638615976652,22.3318052864584,37.7820027390249,0.282536390802975
2001-04-25,0,4.147032,1.4088551,0,4.113054,1.0978407,0,4.113054,1.0978407,0.043118358607942,0.014878669073428,0.993989537634842,34.341052134,43.5123665506074,0.31513386783052,0.62820304607302,21.7036022403854,37.5113910004293,0.280364082219808
2001-04-26,0,4.1019897,1.3213363,0,4.054323,1.0235661,0,4.054323,1.0235661,0.024499067390876,0.010229084987982,0.966028195177429,33.3750239388226,43.2007113627127,0.312876734893606,0.610531430991604,21.0930708093938,37.2427175051177,0.278313924804066
2001-04-27,0,4.1423316,1.2657336,0,4.1091404,0.98039925,0,4.1091404,0.98039925,0.020579216608336,0.009299168170892,0.938853417007082,32.4361705218155,42.8912883897914,0.310635770569393,0.593356925851851,20.499713883542,36.9759683705178,0.276308613769416
2001-04-28,0,4.158019,1.2061315,0,4.061536,0.9340128,0,4.061536,0.9340128,0.016659365825796,0.007185720859326,0.912443076740613,31.5237274450749,42.5840816437133,0.308410857119424,0.576665546742672,19.9230483367993,36.7111298134906,0.274326199664737
2001-04-29,0,4.1317344,1.1359673,0,4.0535703,0.8740916,0,4.0535703,0.8740916,0.012249533695438,0.007016645074401,0.886775670419268,30.6369517746556,42.2790752508627,0.306201879505721,0.560443703126259,19.362604633673,36.448188149618,0.272360399040705
2001-04-30,0,4.1485233,1.0871528,0,4.0980573,0.8522493,0,4.0980573,0.8522493,0.009309645608533,0.004734121977909,0.861830298999671,29.775121475656,41.9762534513175,0.304008723585776,0.544678186772333,18.8179264469007,36.187129792496,0.270409361515028
2001-05-01,0,4.254859,1.0675741,0,4.186805,0.8352441,0,4.186805,0.8352441,0.008819664260715,0.003381515698506,0.837586651337298,28.9375348243187,41.6756005980357,0.301831276037375,0.529356161003668,18.288570285897,35.9279412530325,0.26847249148363
2001-05-02,0,4.236771,1.014018,0,4.2010107,0.8402478,0,4.2010107,0.8402478,0.00391985078254,0.002282523096492,0.814024987648637,28.12350983667,41.377101156046,0.299669424350073,0.514465150244154,17.7741051356529,35.6706091387504,0.266549548874703
2001-05-03,0.232809141845482,4.0779543,1.3222133,0.222526898763477,4.045455,1.0277251,0.224300923784598,4.045455,1.0277251,0.003429869434723,0.002197985204029,1.02393526528405,27.3323837132315,41.0807397016459,0.297523056819281,0.722519928624342,17.274112105792,35.4151201530956,0.264640394720128
2001-05-04,1.93719821704846,4.425289,1.0086728,1.11728906065992,4.32733,0.8262396,1.25875034785683,4.32733,0.8262396,0.003429869434723,0.001521682064328,1.92321465067158,27.2926045571342,40.818428663794,0.305823870097188,1.60321707695181,16.7881840895001,35.1614610947497,0.263255308548533
2001-05-05,0,4.453964,0.9396951,0,4.3126855,0.75178707,0,4.3126855,0.75178707,0.054877910955563,0.001014454709552,0.767752409540069,26.5248521475941,40.5260686736752,0.304349654432074,0.472258657451832,16.3159254320483,34.9096188569484,0.262329414991221
2001-05-06,0.003123782103903,4.247829,1.1138626,0.009045951954419,4.1648808,0.9256039,0.008024182942383,4.1648808,0.9256039,0.066147481955366,0.000591765247239,0.749278994457435,25.7786969352406,40.2358026976235,0.291821248552208,0.468019775361711,15.856951608641,34.6595804268037,0.260269265051646
2001-05-07,2.53211873161568,4.3839803,0.9145929,1.34350403519184,4.3513975,0.759155,1.54857915065455,4.3513975,0.759155,0.088196642607155,0.000760841032164,1.87950879017094,26.3419799727749,40.000698868984,0.306648305571905,1.60040593410627,15.5924592330756,34.415862491771,0.259125770739737
2001-05-08,0,4.3119335,0.8424672,0,4.266538,0.6718664,0,4.266538,0.6718664,0.098976232259141,0.007016645074401,0.741010941400522,25.6009690313744,39.7141958283499,0.305625774282601,0.438622415892509,15.1538368171831,34.1693605673363,0.259188852595932
2001-05-09,0,4.2527027,0.7507595,0,4.257545,0.6195728,0,4.257545,0.6195728,0.0950563814766,0.00794656189149,0.720165992925016,24.8808030384494,39.4297448516701,0.286259015081943,0.426283783426164,14.7275530337569,33.9246242008261,0.256044301547895
2001-05-10,0,4.313851,0.7271269,0,4.3009634,0.60252964,0,4.3009634,0.60252964,0.075947108911717,0.008115637676415,0.699907421590077,24.1808956168593,39.1473312411371,0.283547233785751,0.414292241864487,14.3132607918925,33.6816407465185,0.252528832104641
2001-05-11,0,4.259713,0.73812294,0,4.271816,0.5875816,0,4.271816,0.5875816,0.074477164868264,0.007185720859326,0.680218732360881,23.5006768844984,38.8669404042162,0.281490869524164,0.402638027394799,13.9106227644977,33.4403976492659,0.250193621412732
2001-05-12,0,4.293296,0.72888964,0,4.221391,0.5771372,0,4.221391,0.5771372,0.075947108911717,0.007185720859326,0.661083894214851,22.8395929902836,38.5885578528907,0.279473724179093,0.391311650864567,13.5193111136331,33.2008824438464,0.248250709772632
2001-05-13,0,4.128658,0.83049756,0,4.1261206,0.7703482,0,4.1261206,0.7703482,0.053407966912111,0.007016645074401,0.642487327088797,22.1971056631948,38.3121692029137,0.277471969590096,0.380303890055098,13.139007223578,32.9630827543197,0.246429853315422
2001-05-14,0,4.360602,0.63717365,0.046066170898029,4.3238015,0.61693656,0.038118241823241,4.3238015,0.61693656,0.054877910955563,0.005494963010073,0.62441388919324,21.5726917740016,38.0377601730646,0.275484588784224,0.415671953070604,12.7694014414054,32.7269862933874,0.244652706902821
2001-05-15,0,4.2138686,0.6448175,0,4.222694,0.55954677,0,4.222694,0.55954677,0.063207593868461,0.005325887225147,0.606848864683584,20.965842909318,37.7653165844116,0.273511443894101,0.359208616550331,12.4101928248551,32.4925808617584,0.242896969001602
2001-05-16,0,4.2196436,3.0480118,0,4.1846933,2.2222397,0,4.1846933,2.2222397,0.062227631172826,0.005241349332685,0.589777951678116,20.3760649576399,37.4948243595787,0.27155243161117,0.349103927556404,12.0610888972987,32.2598543475184,0.24115626237631
2001-05-17,0.416747940502442,3.183509,1.6970553,0.80902379965906,3.5233853,1.3315172,0.741343316482983,3.5233853,1.3315172,0.055367892303381,0.004818659870371,0.989935191115492,19.8028777070268,37.2262695220184,0.269607450659554,1.14830728735967,11.7218054095981,32.0287947255041,0.239428718328463
2001-05-18,0.265319399802483,4.393675,1.6319999,0.157697246359237,4.1252704,1.2127787,0.176265606328448,4.1252704,1.2127787,0.065657500607549,0.006932107181938,0.82238265272764,19.2458144541017,36.9596381952895,0.267676400538538,0.487436547294747,11.3920661086626,31.7993900566817,0.237713744325357
2001-05-19,1.65299397963668,4.1629367,0.9281869,0.907058635896856,4.099326,0.74563104,1.03575700822295,4.099326,0.74563104,0.04556826534703,0.006847569289475,1.69573606684449,19.1788375893372,36.7093581321529,0.270437970938506,1.22752223204269,11.0716025125167,31.5716284875304,0.236240025056419
2001-05-20,0,3.610153,0.7823416,0,3.6886692,0.55718166,0,3.6886692,0.55718166,0.028908899521234,0.005833114579923,0.539508742764615,18.6393288465726,36.4464291578608,0.268822627120065,0.311448820821047,10.7601536916957,31.3454982494295,0.234978400586873
2001-05-21,0.503421735412063,4.1747813,0.72890604,0.952696516284293,4.1173167,0.59558284,0.875181845071727,4.1173167,0.59558284,0.024989048738694,0.004818659870371,1.02775387103542,18.1149967109493,36.1853833994309,0.26225620303397,1.25538415119019,10.4574660567898,31.1209876580504,0.233214152815531
2001-05-22,0,4.415862,0.9541945,0,4.260862,0.6854692,0,4.260862,0.6854692,0.011759552347621,0.003043364128656,0.509582452804279,17.605414258145,35.9262073684219,0.26019909443056,0.294172904823961,10.1632931519658,30.8980851127531,0.231164934839302
2001-05-23,0.146054903625641,4.4179735,0.73647624,0.148958152451516,4.3566313,0.5573734,0.148457246588262,4.3566313,0.5573734,0.012249533695438,0.002789750451268,0.641302588372851,17.1101665733978,35.6688876730032,0.258328549533498,0.434855850120836,9.8773954542965,30.6767790959866,0.229388340852073
2001-05-24,0,4.3420978,0.6297869,0,4.222778,0.5018198,0,4.222778,0.5018198,0.006859738869445,0.00126806838694,0.481316159725923,16.6288504136718,35.4134110172622,0.256478018994509,0.277855275561598,9.59954017873491,30.4570581726935,0.227710627917376
2001-05-25,2.429254560932,4.341569,0.5566218,1.1073767222679,4.324265,0.45913938,1.33544411127312,4.324265,0.45913938,0.003429869434723,0.001014454709552,1.62211977113648,17.3823619862635,35.1917534497917,0.264976770141401,1.37741581242772,9.32950108857508,30.2389109897199,0.226575505902763
2001-05-26,0,4.3886013,0.5832837,0,4.326657,0.44974455,0,4.326657,0.44974455,0.00391985078254,0.000845378924627,0.488973130816973,16.8933888554465,34.9396942444855,0.26378974206667,0.262442777330604,9.06705831124448,30.0223262752279,0.225900768329474
2001-05-27,1.17621040796525,4.0486884,0.52034473,1.02894951258768,4.088574,0.404666,1.05435685889929,4.088574,0.404666,0.002939888086905,0.000591765247239,1.6295613484203,16.4391036955674,34.6899976532562,0.251828489597326,1.28400966455396,8.8119981592782,29.8072928381139,0.22411139872668
2001-05-28,0,3.7844975,0.7611894,0,3.738388,0.62832624,0,3.738388,0.62832624,0.00195992539127,0.000422689462313,0.462438879606738,15.9766648159607,34.4415322491941,0.249642392388033,0.247885202948871,8.56411295632933,29.5937995674298,0.221685725854288
2001-05-29,2.40850803618219,3.7002988,0.45005572,1.10314749362007,3.7617931,0.41912088,1.32836510597879,3.7617931,0.41912088,0.00195992539127,0.000338151569851,1.60377351682199,16.7306971406159,34.2251014204762,0.25742930624769,1.34405958187573,8.32320086807367,29.3818354318092,0.220305639532529
2001-05-30,0,4.1889668,0.6845983,0.000996877508319,4.2174273,0.549065,0.000824883362117,4.2174273,0.549065,0.00195992539127,0.000253613677388,0.47064152547637,16.2600556151395,33.9799658128436,0.256249948866308,0.235132007710803,8.08906573787118,29.1713894788973,0.219535121314544
2001-05-31,0,3.9847436,0.4335976,0,4.0624003,0.3763012,0,4.0624003,0.3763012,0.00195992539127,0.000338151569851,0.457402182032336,15.8026534331072,33.7365859769585,0.2447247574071,0.227548810820814,7.86151692705037,28.9624508347851,0.217766763498096
2001-06-01,0,4.1402407,0.40682465,0,4.071466,0.39474487,0,4.071466,0.39474487,0,0.000507227354776,0.444535266870426,15.3581181662367,33.494949337192,0.242598801380795,0.221147767364886,7.64036915968548,28.7550087034474,0.215408606635823
2001-06-02,0,3.4075403,3.1719391,0,3.2751586,2.370777,0,3.2751586,2.370777,0,0.000422689462313,0.43203030342691,14.9260878628098,33.2550434079876,0.240846831332499,0.214926787945228,7.42544237174025,28.5490523661849,0.213611247361886
2001-06-03,4.1778408520524,2.4387689,2.3128827,2.52974095975201,2.540176,2.2290094,2.81409237893076,2.540176,2.2290094,0.024499067390876,0.000507227354776,1.57422034663992,17.4154405349632,33.0850715093555,0.261122930765825,1.36322404407674,8.56597986622373,28.3601287572756,0.215530107427075
2001-06-04,0.011857540853586,1.9663477,1.7873952,2.15331223279627,2.1209786,1.9195058,1.78384089023444,2.1209786,1.9195058,0.040668451868855,0.000422689462313,0.501761185114781,16.925536890702,32.8481013099579,0.260766235472269,1.39530784200549,9.30223207707467,28.1700207210142,0.220067232640242
2001-06-05,4.88593577019773,3.302531,3.0397334,4.92281022971742,3.207451,2.8649306,4.91644817354428,3.207451,2.8649306,0.044098321303577,0.000422689462313,1.63046568613118,20.021283948198,32.7081002783141,0.26786759145145,1.41601892539538,12.7199539781569,28.0215515172015,0.226605671956155
